category,name,brand,price,stock_quantity,attributes,image_url,description,currency
CPU,CPU Model 433 Rev-59,Gigabyte,69545.9,66,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/cpu_model_433_rev-59.jpg,A high-performance processor suitable for gaming and content creation.,BDT
PSU,PSU Model 743 Rev-86,NVIDIA,8718.99,34,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/psu_model_743_rev-86.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
GPU,GPU Model 850 Rev-7,AMD,37247.42,95,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/gpu_model_850_rev-7.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 371 Rev-70,Intel,18170.64,72,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/ram_model_371_rev-70.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
PSU,PSU Model 830 Rev-66,AMD,15963.8,97,{'speed': '3200MHz'},https://example.com/psu_model_830_rev-66.jpg,A high-performance processor suitable for gaming and content creation.,BDT
CPU,CPU Model 951 Rev-6,AMD,23664.98,68,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/cpu_model_951_rev-6.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
Case,Case Model 870 Rev-42,Kingston,37951.87,15,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/case_model_870_rev-42.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
PSU,PSU Model 948 Rev-98,Seagate,11585.16,46,{'socket': 'LGA1700'},https://example.com/psu_model_948_rev-98.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
Case,Case Model 920 Rev-81,Gigabyte,40185.28,63,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/case_model_920_rev-81.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
Motherboard,Motherboard Model 709 Rev-3,Corsair,47179.81,100,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/motherboard_model_709_rev-3.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
Case,Case Model 903 Rev-71,Patriot,58410.01,72,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/case_model_903_rev-71.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
SSD,SSD Model 145 Rev-40,Seagate,20659.5,18,{'speed': '3200MHz'},https://example.com/ssd_model_145_rev-40.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
RAM,RAM Model 685 Rev-44,Patriot,20273.09,43,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ram_model_685_rev-44.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
GPU,GPU Model 958 Rev-89,Patriot,226229.52,12,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/gpu_model_958_rev-89.jpg,A high-performance processor suitable for gaming and content creation.,BDT
GPU,GPU Model 370 Rev-34,Kingston,239878.3,83,{'speed': '3200MHz'},https://example.com/gpu_model_370_rev-34.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
RAM,RAM Model 706 Rev-19,NVIDIA,22218.62,38,{'speed': '3200MHz'},https://example.com/ram_model_706_rev-19.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
PSU,PSU Model 257 Rev-25,Patriot,6036.21,25,{'speed': '3200MHz'},https://example.com/psu_model_257_rev-25.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
GPU,GPU Model 220 Rev-67,Corsair,237474.18,72,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/gpu_model_220_rev-67.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
SSD,SSD Model 642 Rev-48,NVIDIA,51134.57,65,{'speed': '3200MHz'},https://example.com/ssd_model_642_rev-48.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
SSD,SSD Model 987 Rev-49,Kingston,36822.47,98,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ssd_model_987_rev-49.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
GPU,GPU Model 262 Rev-34,Kingston,121711.03,33,{'socket': 'LGA1700'},https://example.com/gpu_model_262_rev-34.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
CPU,CPU Model 140 Rev-79,Kingston,17335.44,56,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/cpu_model_140_rev-79.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
Case,Case Model 126 Rev-40,AMD,48297.15,26,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/case_model_126_rev-40.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 384 Rev-14,Gigabyte,15341.37,99,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ram_model_384_rev-14.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
GPU,GPU Model 259 Rev-61,Corsair,177563.67,59,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/gpu_model_259_rev-61.jpg,A high-performance processor suitable for gaming and content creation.,BDT
CPU,CPU Model 941 Rev-8,AMD,42087.11,89,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/cpu_model_941_rev-8.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
Motherboard,Motherboard Model 247 Rev-60,NVIDIA,41389.22,11,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/motherboard_model_247_rev-60.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
PSU,PSU Model 676 Rev-94,Intel,33893.09,88,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/psu_model_676_rev-94.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
GPU,GPU Model 611 Rev-24,Corsair,50220.78,95,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/gpu_model_611_rev-24.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
RAM,RAM Model 820 Rev-45,Gigabyte,17066.79,16,{'speed': '3200MHz'},https://example.com/ram_model_820_rev-45.jpg,A high-performance processor suitable for gaming and content creation.,BDT
RAM,RAM Model 636 Rev-26,NVIDIA,14572.34,68,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/ram_model_636_rev-26.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
Motherboard,Motherboard Model 698 Rev-20,Gigabyte,57777.76,66,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/motherboard_model_698_rev-20.jpg,A high-performance processor suitable for gaming and content creation.,BDT
CPU,CPU Model 407 Rev-17,NVIDIA,28093.22,72,{'socket': 'LGA1700'},https://example.com/cpu_model_407_rev-17.jpg,A high-performance processor suitable for gaming and content creation.,BDT
PSU,PSU Model 438 Rev-50,AMD,10259.3,74,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/psu_model_438_rev-50.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
RAM,RAM Model 530 Rev-45,Corsair,16983.64,65,{'speed': '3200MHz'},https://example.com/ram_model_530_rev-45.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
SSD,SSD Model 197 Rev-67,Corsair,52180.81,58,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/ssd_model_197_rev-67.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
CPU,CPU Model 432 Rev-51,NVIDIA,60193.57,30,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/cpu_model_432_rev-51.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
Case,Case Model 326 Rev-24,Patriot,56256.46,47,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/case_model_326_rev-24.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
Motherboard,Motherboard Model 383 Rev-22,Patriot,37557.35,93,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/motherboard_model_383_rev-22.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
GPU,GPU Model 276 Rev-55,Kingston,78622.98,73,{'socket': 'LGA1700'},https://example.com/gpu_model_276_rev-55.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
Case,Case Model 522 Rev-37,Intel,8337.74,43,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/case_model_522_rev-37.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
HDD,HDD Model 361 Rev-57,NVIDIA,13602.91,23,{'socket': 'LGA1700'},https://example.com/hdd_model_361_rev-57.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
RAM,RAM Model 904 Rev-57,NVIDIA,11672.02,29,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ram_model_904_rev-57.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
HDD,HDD Model 492 Rev-76,Seagate,12305.43,97,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/hdd_model_492_rev-76.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
HDD,HDD Model 739 Rev-74,Gigabyte,12621.62,46,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/hdd_model_739_rev-74.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
Motherboard,Motherboard Model 286 Rev-20,Seagate,41173.84,21,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/motherboard_model_286_rev-20.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
CPU,CPU Model 496 Rev-67,NVIDIA,34525.94,87,{'speed': '3200MHz'},https://example.com/cpu_model_496_rev-67.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
Case,Case Model 692 Rev-47,Gigabyte,35864.86,30,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/case_model_692_rev-47.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
CPU,CPU Model 177 Rev-39,Patriot,53635.52,34,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/cpu_model_177_rev-39.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
Motherboard,Motherboard Model 619 Rev-15,Intel,45666.32,30,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/motherboard_model_619_rev-15.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
SSD,SSD Model 759 Rev-34,Patriot,78688.12,77,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ssd_model_759_rev-34.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
CPU,CPU Model 118 Rev-4,Seagate,64907.6,67,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/cpu_model_118_rev-4.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
CPU,CPU Model 367 Rev-21,Patriot,68405.67,11,{'speed': '3200MHz'},https://example.com/cpu_model_367_rev-21.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
CPU,CPU Model 398 Rev-50,Gigabyte,21192.36,84,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/cpu_model_398_rev-50.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
HDD,HDD Model 935 Rev-54,Gigabyte,29048.69,52,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/hdd_model_935_rev-54.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
RAM,RAM Model 815 Rev-75,NVIDIA,21473.53,26,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ram_model_815_rev-75.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
Case,Case Model 532 Rev-51,Gigabyte,47389.62,37,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/case_model_532_rev-51.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
HDD,HDD Model 974 Rev-40,Seagate,8757.1,70,{'socket': 'LGA1700'},https://example.com/hdd_model_974_rev-40.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
Motherboard,Motherboard Model 471 Rev-76,Gigabyte,38895.5,56,{'speed': '3200MHz'},https://example.com/motherboard_model_471_rev-76.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
PSU,PSU Model 996 Rev-95,AMD,32796.36,20,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/psu_model_996_rev-95.jpg,A high-performance processor suitable for gaming and content creation.,BDT
HDD,HDD Model 683 Rev-70,Corsair,38849.29,21,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/hdd_model_683_rev-70.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
GPU,GPU Model 272 Rev-71,Kingston,219905.79,97,{'speed': '3200MHz'},https://example.com/gpu_model_272_rev-71.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 287 Rev-76,Intel,24801.84,21,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ram_model_287_rev-76.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 365 Rev-97,Kingston,16108.64,73,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ram_model_365_rev-97.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
GPU,GPU Model 715 Rev-25,Seagate,54398.2,55,{'speed': '3200MHz'},https://example.com/gpu_model_715_rev-25.jpg,A high-performance processor suitable for gaming and content creation.,BDT
GPU,GPU Model 780 Rev-97,Patriot,100463.1,99,{'speed': '3200MHz'},https://example.com/gpu_model_780_rev-97.jpg,A high-performance processor suitable for gaming and content creation.,BDT
Motherboard,Motherboard Model 310 Rev-28,Kingston,47622.29,38,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/motherboard_model_310_rev-28.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
RAM,RAM Model 753 Rev-95,NVIDIA,22646.24,52,{'speed': '3200MHz'},https://example.com/ram_model_753_rev-95.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
Motherboard,Motherboard Model 335 Rev-21,Kingston,59857.13,68,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/motherboard_model_335_rev-21.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
RAM,RAM Model 630 Rev-43,Kingston,15054.03,36,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/ram_model_630_rev-43.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
SSD,SSD Model 223 Rev-3,Gigabyte,75066.42,26,{'speed': '3200MHz'},https://example.com/ssd_model_223_rev-3.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
CPU,CPU Model 448 Rev-90,Patriot,42223.31,37,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/cpu_model_448_rev-90.jpg,A reliable motherboard designed for overclocking and heavy usage.,BDT
SSD,SSD Model 238 Rev-89,NVIDIA,28035.17,79,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/ssd_model_238_rev-89.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 664 Rev-63,NVIDIA,29996.66,20,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/ram_model_664_rev-63.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
HDD,HDD Model 241 Rev-27,Patriot,29578.31,47,{'socket': 'LGA1700'},https://example.com/hdd_model_241_rev-27.jpg,A high-performance processor suitable for gaming and content creation.,BDT
SSD,SSD Model 227 Rev-13,AMD,36279.18,83,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ssd_model_227_rev-13.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
RAM,RAM Model 850 Rev-3,Kingston,4056.42,81,{'socket': 'LGA1700'},https://example.com/ram_model_850_rev-3.jpg,A high-performance processor suitable for gaming and content creation.,BDT
PSU,PSU Model 185 Rev-88,AMD,7671.18,74,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/psu_model_185_rev-88.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
HDD,HDD Model 604 Rev-91,Gigabyte,45952.68,50,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/hdd_model_604_rev-91.jpg,An SSD offering fast read/write speeds and durable performance.,BDT
PSU,PSU Model 888 Rev-23,Corsair,25343.47,58,{'speed': '3200MHz'},https://example.com/psu_model_888_rev-23.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
SSD,SSD Model 394 Rev-53,Corsair,17861.48,24,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ssd_model_394_rev-53.jpg,A high-performance processor suitable for gaming and content creation.,BDT
Case,Case Model 826 Rev-9,Patriot,28173.33,17,{'speed': '3200MHz'},https://example.com/case_model_826_rev-9.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
GPU,GPU Model 582 Rev-12,Kingston,92807.55,31,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/gpu_model_582_rev-12.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
HDD,HDD Model 164 Rev-43,Corsair,42091.2,59,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/hdd_model_164_rev-43.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
Case,Case Model 865 Rev-46,Corsair,31961.25,98,"{'type': 'HDD', 'interface': 'SATA'}",https://example.com/case_model_865_rev-46.jpg,A powerful GPU capable of handling demanding gaming and AI workloads.,BDT
RAM,RAM Model 480 Rev-2,Seagate,12633.25,80,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/ram_model_480_rev-2.jpg,A high-performance processor suitable for gaming and content creation.,BDT
SSD,SSD Model 500 Rev-23,Corsair,47268.49,23,{'socket': 'LGA1700'},https://example.com/ssd_model_500_rev-23.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
SSD,SSD Model 659 Rev-14,Gigabyte,13888.73,56,{'speed': '3200MHz'},https://example.com/ssd_model_659_rev-14.jpg,A high-performance processor suitable for gaming and content creation.,BDT
SSD,SSD Model 670 Rev-75,Corsair,9036.73,17,{'socket': 'LGA1700'},https://example.com/ssd_model_670_rev-75.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
Case,Case Model 177 Rev-24,Corsair,6957.45,14,"{'memory': '6GB', 'type': 'GDDR6'}",https://example.com/case_model_177_rev-24.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
CPU,CPU Model 296 Rev-44,Patriot,30961.73,13,"{'cores': 6, 'threads': 12, 'base_clock': '3.2GHz'}",https://example.com/cpu_model_296_rev-44.jpg,A high-performance processor suitable for gaming and content creation.,BDT
RAM,RAM Model 171 Rev-63,Gigabyte,15807.63,24,{'socket': 'LGA1700'},https://example.com/ram_model_171_rev-63.jpg,Fast and efficient RAM for smooth multitasking and gaming.,BDT
RAM,RAM Model 197 Rev-13,Seagate,30446.86,42,"{'type': 'SSD', 'interface': 'NVMe'}",https://example.com/ram_model_197_rev-13.jpg,A high-capacity HDD ideal for storing large amounts of data.,BDT
